asin,product_rating,price,brand
B00358PJSM,4.0,9.16,eForCity
B00358PRCA,4.08,8.5,
B00358RFJ8,4.814814814814815,118.09,Ergotron
B00358RIR2,5.0,29.46,
B00358TPEQ,4.333333333333333,2.14,eForCity
B00358V5LM,4.5,94.99,
B00358V5N0,4.555555555555555,75.99,
B00358VSH8,3.625,7.99,Coby
B00358WZMA,4.857142857142857,22.1,
B00358XT5W,4.285714285714286,,
B00358ZFL8,4.166666666666667,17.12,
B003590FOO,2.6857142857142855,4.1,Generic
B003591JBM,3.3333333333333335,14.99,
B0035998UQ,3.6,76.0,
B00359EV6M,5.0,8.99,
B00359EXXI,3.65,15.96,
B00359EXY2,4.777777777777778,20.86,
B00359EXYM,3.8181818181818183,13.23,
B00359EXYW,3.642857142857143,65.0,
B00359EXZG,4.333333333333333,6.1,Case Logic
B00359F2V0,4.5,3.99,Scosche
B00359NVFY,4.2,97.99,
B0035A6AUG,4.783783783783784,36.68,Antennacraft
B0035A7VBS,3.8461538461538463,24.49,
B0035AL8QM,4.454545454545454,25.0,
B0035AMT8I,4.25,46.99,
B0035AN31A,3.3333333333333335,39.49,BELKIN
B0035AOOMC,3.4,,
B0035APGP6,3.896551724137931,29.99,
B0035B0CB8,4.777777777777778,31.33,Ephoto
B0035B1BBI,3.8,33.99,
B0035B4LJM,4.397321428571429,2.52,Importer520
B0035B855I,3.5714285714285716,6.99,Importer520
B0035BHB5S,4.4,29.99,
B0035BP2S6,4.8,27.43,Kodak
B0035BQQN6,4.375,7.76,
B0035BWQ9O,3.909090909090909,19.99,Creative Labs
B0035CHKVW,3.3333333333333335,9.95,Generic
B0035CIO3A,4.6,,
B0035CJTNO,4.625,46.98,Kicker
B0035CLBT4,1.8571428571428572,2.61,Case
B0035CVAGS,3.6,16.99,
B0035CVDX8,4.333333333333333,26.53,
B0035DV1ZM,5.0,23.95,
B0035EELIU,3.8333333333333335,90.94,
B0035EFZPI,3.1538461538461537,169.97,
B0035EQ8EK,4.071428571428571,9.99,
B0035EQ8MC,3.1818181818181817,9.99,
B0035ER1GO,3.4285714285714284,247.99,
B0035ER1GY,3.7,395.0,
B0035ER1H8,4.538461538461538,24.99,
B0035ER1HS,4.333333333333333,345.99,
B0035ER1I2,4.222222222222222,5.99,
B0035ER1IM,4.428571428571429,24.99,
B0035ER1IW,4.7,25.69,
B0035ER1JQ,3.8,5.99,
B0035ER1K0,4.6,94.47,
B0035ER1LE,4.5,,
B0035ER1N2,4.142857142857143,,
B0035ER1OQ,3.85,395.0,
B0035ER1PK,3.933333333333333,298.0,
B0035ER1QE,4.2,334.54,Sony
B0035ERKY2,4.75,23.99,Microsoft
B0035ERKYW,4.477678571428571,15.99,Microsoft
B0035ERSA8,3.8947368421052633,9.44,
B0035EYGYO,4.5,96.86,Tripp Lite
B0035F26VS,4.625,19.0,Built NY
B0035F275S,4.75,7.23,Built NY
B0035FCWBC,2.727272727272727,41.5,iHome
B0035FE4T0,3.6,9.76,Connectland
B0035FIS2O,4.619047619047619,69.99,Antec
B0035FIS2Y,4.4,79.49,Antec
B0035FJVHA,4.647058823529412,33.0,iHome
B0035FVHJ0,4.2592592592592595,31.38,Sony
B0035FZ11K,4.583333333333333,199.95,MartinLogan
B0035FZ124,4.857142857142857,249.0,MartinLogan
B0035FZ12O,5.0,299.0,MartinLogan
B0035FZ13I,4.615384615384615,379.0,MartinLogan
B0035FZ142,4.833333333333333,129.99,
B0035FZ14M,4.8125,5.99,
B0035FZJHQ,4.763250883392226,699.99,Canon
B0035FZJIA,4.0,17.12,
B0035FZJJ4,3.78494623655914,288.0,Canon
B0035FZJKI,4.05050505050505,210.0,Canon
B0035FZJM6,3.9875,17.12,
B0035GNJTK,4.0,129.99,ePhoto
B0035GT2SC,4.25,129.99,
B0035GU3QM,4.166666666666667,12.95,TP-LINK
B0035GUR22,1.8333333333333333,8.49,
B0035GV6FE,4.352941176470588,19.95,
B0035GWHKC,4.666666666666667,18.29,HP
B0035GWTKK,3.5652173913043477,17.99,Alfa
B0035H4164,3.8,24.99,
B0035H7FOE,4.8,6.92,Energizer
B0035H7MV0,5.0,16.5,Dell
B0035H7W2E,3.875,14.95,
B0035H9A1K,3.789473684210526,6.79,
B0035HAQ9A,3.875,,
B0035HBGQM,4.5,7.36,
B0035HCTLS,4.615384615384615,32.99,Titanium Innovations
B0035HKA46,4.285714285714286,9.96,ePhoto
B0035HKH9Y,4.666666666666667,129.95,ePhoto
B0035HOW0E,4.532467532467533,19.0,PWR+
B0035ITWGC,4.375,55.22,Outdoor Products
B0035IV81E,4.138888888888889,199.99,FAVI Entertainment
B0035IX9Z2,1.8333333333333333,11.31,Pyle
B0035IXYUC,5.0,169.95,
B0035J7XG2,4.137931034482759,79.99,
B0035J8C4O,4.9,26.79,
B0035J9Z7W,4.533333333333333,15.74,"Gigabyte, Asus, MSI"
B0035JAE0O,3.7222222222222223,149.99,
B0035JCI6M,3.2413793103448274,60.45,
B0035JCM5Y,3.75,49.99,
B0035JD0C8,3.1666666666666665,9.99,
B0035JD0DW,4.0675675675675675,302.99,Fujifilm
B0035JEL6C,4.157894736842105,249.95,Fujifilm
B0035JERXY,2.9,529.99,
B0035JJJPA,3.7037037037037037,92.95,
B0035JJJPU,3.282608695652174,64.99,
B0035JJJQE,3.7333333333333334,87.99,
B0035JJJQY,3.339622641509434,64.99,Philips
B0035JJOLE,4.088235294117647,8.5,
B0035JKJ2W,3.3970588235294117,38.95,Sennheiser
B0035JKJ40,3.409090909090909,27.29,Sennheiser
B0035JKJ4U,3.1666666666666665,29.95,Sennheiser
B0035JKJ68,3.4285714285714284,169.0,Sennheiser
B0035JKJAE,3.7083333333333335,32.5,
B0035JKJC2,4.0,26.87,Sennheiser
B0035JKJE0,3.6,18.73,
B0035JKJEU,4.357142857142857,32.5,
B0035JKJG8,2.8,39.0,
B0035JKJIQ,4.4,32.5,
B0035JKJLI,4.571428571428571,51.95,
B0035JKKYY,3.8823529411764706,24.39,Green Onions Supply
B0035JKKZI,3.6666666666666665,30.48,Green Onions Supply
B0035JL35O,3.3225806451612905,32.99,
B0035JL41M,4.0,93.57,
B0035JV3JK,4.0,34.27,DekCell
B0035K6H2C,4.818181818181818,95.24,
B0035KC3R0,4.035714285714286,264.99,
B0035KC3RA,5.0,22.23,Razer
B0035KDK72,4.28,61.97,
B0035KEV7K,4.222222222222222,,
B0035LBMAS,4.0,199.99,
B0035LBRJO,4.563106796116505,441.99,
B0035LBRM6,4.413793103448276,699.0,Olympus
B0035LBRMQ,4.2105263157894735,599.0,Olympus
B0035LBRNA,4.333333333333333,64.0,Olympus
B0035LCZOU,3.857142857142857,17.12,
B0035LCZSG,4.3125,17.12,
B0035LD08U,4.235294117647059,10.25,
B0035LD0EY,4.288888888888889,17.12,
B0035LD0FS,3.875,,
B0035LD0N0,3.888888888888889,17.12,
B0035LF2R2,4.444444444444445,17.41,
B0035LRNTM,5.0,,
B0035LSH9C,3.2,7.99,Manhattan Products
B0035LXOPY,4.9,14.77,Manhattan Products
B0035MDZKM,3.88,62.52,Creative Labs
B0035MNRAK,3.4,89.84,Dell
B0035N256Q,3.875,32.9,Dell
B0035NXR8G,4.096774193548387,34.95,Delkin
B0035P2ISY,3.7142857142857144,23.87,Coby
B0035P4BXO,3.7333333333333334,38.0,Coby
B0035P4C06,4.058252427184466,39.99,Coby
B0035PBHRM,4.269230769230769,29.95,Coby
B0035PBHS6,3.857142857142857,18.99,
B0035PBHU4,3.7333333333333334,22.79,Coby
B0035PBHX6,3.2237762237762237,26.99,Coby
B0035PMH1W,4.133333333333334,68.95,Cobra
B0035PS55O,3.5714285714285716,92.04,TRENDnet
B0035PS57C,4.5131578947368425,13.26,StarTech
B0035R8TV2,3.9,12.45,ALLKIT
B0035SAQHG,4.0,5.16,
B0035TZS14,3.7777777777777777,19.95,MFX2
B0035U6FII,4.333333333333333,23.99,HD ZONE
B0035UV0TC,3.4,64.99,
B0035UXQ44,3.5,13.24,
B0035V0UUQ,3.2222222222222223,73.69,
B0035VFWNG,4.384615384615385,145.99,
B0035VHSLA,4.5,9.99,
B0035WSQEC,3.85,149.95,
B0035WTCUE,3.3333333333333335,62.99,PanDigital
B0035WTD2G,4.36,58.0,
B0035WTD8A,4.333333333333333,882.98,
B0035WTVK0,4.4,2.48,
B0035WTVQE,3.5454545454545454,187.98,
B0035WTVS2,3.3,9.99,
B0035WTVWI,3.514705882352941,199.99,
B0035WTVZA,3.581818181818182,399.99,
B0035WTVZU,3.8461538461538463,193.69,
B0035X1EC2,4.2,43.49,
B0035XU0YU,4.0,,
B0035XXNJY,4.833333333333333,47.95,
B0035XZHQG,3.875,19.9,
B0035Y1OAS,3.6363636363636362,19.95,
B0035Y7ZJ2,3.6315789473684212,100.46,Bad Elf
B0035YKLFM,3.6153846153846154,5.37,Icy Dock
B0035YRI5S,4.75,6.9,HDMI and MORE
B0035ZNVUI,4.095238095238095,4.99,eForCity
B0035ZNVV2,4.3076923076923075,5.98,eForCity
B0035ZU64C,4.3,96.75,
B0035ZV0LK,4.2,1.3,eForCity&amp;reg;
B0035ZWPPA,4.454545454545454,5.04,eForCity&amp;reg;
B00361AFQO,4.428571428571429,78.99,
B00361ERPE,4.611111111111111,36.32,Ram Mount
B00361ET98,4.428571428571429,29.72,Ram Mount
B00361EZUQ,4.555555555555555,,
B00361EZX8,4.076923076923077,,
B00361EZXS,4.421052631578948,,
B00361G10S,4.0,179.0,
B00361JP06,4.571428571428571,21.99,
B00361ZJQU,4.5,5.44,Square Deal Recordings &amp; Supplies
B003620T5U,4.0,8.95,
B003624UMI,3.4,11.8,Square Deal Recordings &amp; Supplies
B003625068,4.384615384615385,6.99,Master Electrician
B003626OFO,3.6363636363636362,5.94,Square Deal Recordings &amp; Supplies
B003626T6S,4.545454545454546,16.7,viziflex seels
B003628DOE,3.857142857142857,38.03,Unknown
B003628PEW,3.125,10.01,ZAGG
B00362CLLU,4.714285714285714,11.41,
B00362JMRG,4.230769230769231,1.91,
B00362PFM2,4.4,399.99,
B00362X4CU,4.571428571428571,2.1,HTC
B00362YGWM,4.666666666666667,39.95,
B00363EZY0,3.8297872340425534,28.95,CowboyStudio
B00364OXWS,4.2,105.95,
B00364QOA2,4.454545454545454,139.99,
B003656Q7C,4.556701030927835,58.08,Lowepro
B00365DX7S,4.6,,
B00365E1DI,2.4,39.99,
B00365E1EC,3.8333333333333335,29.62,
B00365E1FG,4.388888888888889,68.99,
B00365E1GA,4.222222222222222,55.55,Cobra
B00365E1H4,4.133333333333334,54.59,Cobra
B00365EB42,4.7272727272727275,61.99,
B00365EBGK,3.923076923076923,16.99,
B00365ECEQ,4.380952380952381,499.0,
B00365EE2G,3.6666666666666665,6.99,Targus
B00365EHO6,3.9,98.0,
B00365EJ08,3.7777777777777777,13.99,
B00365EVW4,3.2285714285714286,197.99,
B00365EVWO,3.25,142.0,
B00365EVXI,2.8461538461538463,238.6,
B00365F6EQ,2.4,17.12,
B00365GUZ0,3.6578947368421053,27.92,Atlantic
B00365MF54,3.186046511627907,89.99,
B00365MF8Q,3.25,38.25,
B00365YT4E,3.8333333333333335,44.99,
B00366KE3I,4.537037037037037,286.31,Elitescreens
B00366PSC0,4.769230769230769,2.75,
B00366WA6C,4.0,8.0,CowboyStudio
B00366WLZ2,4.0,11.48,
B003672SQS,4.041666666666667,5.0,CowboyStudio
B003677NYK,2.8,2.95,
B00367AJ0U,3.875,5.49,
B00367LM38,4.25,8.23,SIB-CORP
B00367RMIW,4.166666666666667,7.79,SIB
B003687WV8,3.588235294117647,27.93,
B00368CDH6,4.0,69.99,PanDigital
B00368CIBC,4.620689655172414,32.99,
B00368CJZW,4.875,53.49,Marumi
B00368HR4U,3.888888888888889,24.0,CowboyStudio
B00368YNG0,3.2,163.5,fugetek
B003690Q42,4.5,37.95,
B00369CNFW,4.37037037037037,9.99,
B00369T01W,3.923076923076923,199.99,
B00369V2E0,2.6,303.0,Celestron
B0036A4Y9O,3.7142857142857144,24.99,
B0036AWR8E,4.636363636363637,69.95,Lowepro
B0036AZA6A,4.722222222222222,34.53,Magellan
B0036B2K0S,4.2105263157894735,,
B0036B4KT2,4.333333333333333,303.48,Lowepro
B0036B67B6,4.5,199.89,Lowepro
B0036B8UPM,4.714285714285714,164.99,
B0036B8UPW,4.285714285714286,164.99,
B0036B8URK,4.8125,195.0,Hifonics
B0036B8UUW,4.666666666666667,60.84,Hifonics
B0036BEU8S,4.384615384615385,4.22,Sony
B0036BGJ2I,4.153846153846154,12.0,CowboyStudio
B0036BINXQ,3.923076923076923,6.48,EPG
B0036BJN12,4.111111111111111,7.7,Intel
B0036C7IMM,3.375,110.95,T-View
B0036CGZEE,4.428571428571429,109.99,Theater Solutions
B0036CMKJ8,4.8,5.99,PTC
B0036CS7IQ,4.4,14.89,
B0036CXZJ2,4.2,28.09,DiyHomeTheaterSupply
B0036D1SGS,4.3076923076923075,49.95,
B0036DDHRQ,3.8181818181818183,2.1,
B0036DDHSA,4.466666666666667,4.5,
B0036DDHSU,3.5,4.5,
B0036DDXSY,2.75,7.98,
B0036DDXUC,4.105263157894737,39.31,
B0036DDXUM,4.222222222222222,12.45,Syba
B0036E8V08,4.0181818181818185,79.6,Logitech
B0036EB6KU,4.2,247.99,
B0036ECGS6,4.258064516129032,13.95,
B0036EH16S,4.25,5.09,
B0036EH17M,4.0,547.41,
B0036EH186,4.5625,247.99,
B0036EH1HW,4.25,,
B0036EIA04,4.8,6.95,
B0036EW94C,4.666666666666667,231.21,Standard Horizon
B0036F2Z7W,4.814814814814815,7.92,
B0036F363O,4.2,54.99,
B0036FCW98,5.0,22.99,
B0036FFH4A,3.5,439.65,
B0036FFNN0,4.5,0.25,SiriusXM
B0036FPLMS,4.6,19.95,
B0036FPX9E,4.7,38.99,
B0036FRPEU,4.714285714285714,87.99,Kicker
B0036FS22O,3.3333333333333335,32.3,Tripp Lite
B0036FZJX4,4.333333333333333,23.99,Encore
B0036GK3DO,5.0,6.95,Sony
B0036GKJLU,5.0,12.99,
B0036GVBR6,4.090909090909091,3.48,Griffin Technology
B0036HZJ78,4.166666666666667,,
B0036IJ6YE,4.0,49.29,
B0036J1S1W,3.7375,36.99,
B0036L8TGC,3.7142857142857144,24.95,DGK Color Tools
B0036MDUL0,3.7857142857142856,43.59,
B0036MDUM4,3.8333333333333335,59.99,
B0036MDUO2,3.8461538461538463,80.6,
B0036MOQAE,4.666666666666667,89.98,Kicker
B0036MOQCM,4.238095238095238,60.97,Kicker
B0036MQWR4,4.428571428571429,79.99,
B0036N9UUE,4.5,108.93,JL Audio
B0036NMQ7S,3.963636363636364,31.99,CowboyStudio
B0036NSF7I,4.8,79.2,CowboyStudio
B0036NUD1E,4.363636363636363,46.99,Zoom
B0036NWI94,3.7058823529411766,7.99,
B0036OR910,3.7323232323232323,139.98,TiVo
B0036OR91A,4.2,389.99,
B0036OR924,3.904255319148936,89.99,TiVo
B0036OR92E,4.490909090909091,107.99,Generic
B0036ORATQ,3.607142857142857,299.99,Polk Audio
B0036ORCHG,4.806451612903226,11.99,Nzxt
B0036ORCIU,3.6666666666666665,8.25,Nzxt
B0036ORCJY,4.861538461538461,2.75,Nzxt
B0036ORCKI,4.75,7.99,Nzxt
B0036ORCL2,4.8,8.5,Nzxt
B0036ORCLW,4.875,6.99,NZXT Technologies
B0036ORM08,3.75,19.99,
B0036ORMR6,3.433333333333333,47.89,Scosche
B0036ORMRG,3.789473684210526,24.98,Scosche
B0036ORMS0,3.5121951219512195,14.99,
B0036ORMXK,3.933333333333333,34.99,
B0036ORMXU,4.6,34.59,
B0036ORMYE,4.285714285714286,43.99,
B0036ORMYO,4.555555555555555,36.99,
B0036PFD80,3.2857142857142856,509.55,
B0036PX1KC,4.2,,
B0036Q7MV0,4.611510791366906,155.0,Western Digital
B0036QCBO8,4.266666666666667,12.64,HP
B0036QF0BE,4.4,83.0,Western Digital
B0036QL1JY,4.726190476190476,11.15,Energizer
B0036QLHKC,4.184210526315789,103.5,
B0036QYUQA,5.0,54.24,Wilson
B0036R76R4,4.037037037037037,53.95,Coby
B0036R7JOE,4.0,18.74,Hy-Tek
B0036R85OM,4.571428571428571,7.59,
B0036R8DBC,4.777777777777778,13.95,
B0036R8FCO,3.0,75.0,Netgear
B0036R9VM2,5.0,124.72,
B0036R9X5W,4.166666666666667,7.99,
B0036R9XRU,3.9557522123893807,8.99,Netgear
B0036R9YA6,4.527272727272727,86.99,Netgear
B0036R9ZKA,3.9375,559.0,
B0036RA414,3.8,9.95,
B0036RA4CS,4.1,7.99,
B0036RA4M8,3.728395061728395,24.08,Coby
B0036RA4OQ,4.6,34.95,
B0036RBEB8,4.5,82.99,
B0036RBEFE,3.8333333333333335,9.99,
B0036RBER2,4.222222222222222,12.9,
B0036RBMEC,4.166666666666667,11.99,
B0036RBMEW,4.666666666666667,13.95,
B0036RDOT8,4.863636363636363,237.99,Ergotron
B0036RDP9C,4.615384615384615,12.9,
B0036RDVRI,4.107692307692307,7.99,
B0036RDVU0,4.235294117647059,7.99,
B0036RFEM8,4.0,7.99,
B0036RFEUU,4.0,7.99,
B0036RFF2C,4.333333333333333,47.67,
B0036RFGKS,4.571428571428571,45.95,
B0036RFMCK,4.8,9.18,
B0036RH1NI,4.5,0.01,
B0036RH2U0,4.611111111111111,80.99,Netgear
B0036RH2VE,4.857142857142857,45.95,
B0036RH8PE,3.875,7.99,
B0036RH8S6,4.461538461538462,10.99,
B0036RH93K,4.09375,24.28,Coby
B0036RLVUM,4.166666666666667,9.49,
B0036RP7RU,4.375,99.95,
B0036S147Q,3.2,9.25,QuantumFX
B0036SH8R6,3.7,23.5,
B0036SHAVK,2.6666666666666665,189.0,
B0036STI56,4.384615384615385,8.58,eForCity
B0036SYSJ2,4.571428571428571,3.48,eForCity
B0036SYSTC,4.833333333333333,2.3,eForCity&amp;reg;
B0036T0X6S,4.36,6.74,eForCity&amp;reg;
B0036TD2KC,2.4,,
B0036TGGVY,3.5,99.99,
B0036TGKWE,3.6666666666666665,20.05,
B0036TGKWY,3.8,15.33,Philips
B0036TH6XG,3.65,,
B0036TH75I,3.7333333333333334,14.99,
B0036TH7J4,4.076923076923077,289.0,
B0036U7WJI,3.5555555555555554,74.97,
B0036UL726,4.363636363636363,99.95,Cobra
B0036UMQX0,4.225,249.0,Cobra
B0036UOZ5M,4.384615384615385,26.99,
B0036UQSJ8,4.5,9.17,
B0036UTQLK,4.142857142857143,225.99,
B0036UTT4E,4.384615384615385,49.95,Soundbar Brackets
B0036UU40C,4.113636363636363,24.99,
B0036UUST4,3.7288135593220337,30.99,
B0036V5DGG,3.5714285714285716,11.54,Kingston
B0036V9AGU,4.443478260869565,8.54,
B0036VJ1OQ,3.9767441860465116,3.7,Ckitze
B0036VJHXG,4.166666666666667,19.99,CCS Spy Gear
B0036VLEEQ,3.8,5.79,Atlona Technologies
B0036VNPZC,3.5,47.88,
B0036VNSZO,4.2,,
B0036VNZHA,2.4,209.99,
B0036VO132,4.444444444444445,,
B0036VO2B8,3.8735632183908044,97.93,C2G
B0036VO2BI,4.088235294117647,50.21,Hauppauge
B0036VO394,4.5,221.22,Hawking Technology
B0036VO4M0,4.264705882352941,19.49,Logitech
B0036VO4X4,3.764044943820225,27.62,Turtle Beach
B0036VO52Y,4.0,41.99,Pyle
B0036VO55G,3.7142857142857144,55.87,Pyle
B0036VO67I,3.5737704918032787,24.99,
B0036VO6G4,3.9615384615384617,58.39,Pyle
B0036VO6IC,4.153846153846154,48.59,Logitech
B0036VO6OQ,3.888888888888889,16.99,
B0036VO70O,3.08,68.0,
B0036VO70Y,4.4,5.99,
B0036VO7WM,4.285714285714286,8.82,
B0036VO81C,3.9,55.22,C2G
B0036VSCTG,3.909090909090909,21.15,
B0036W7OTY,4.333333333333333,52.97,Kicker
B0036W7YSA,3.411764705882353,29.9,VidPro
B0036W8BJ6,4.555555555555555,32.79,Kenwood
B0036W9QEK,4.555555555555555,125.98,
B0036WABB2,4.625,63.95,Kenwood
B0036WFND8,3.4545454545454546,6.75,CowboyStudio
B0036WHF5C,4.466666666666667,25.0,CowboyStudio
B0036WS1CS,3.5,80.01,West Bend
B0036WS4CA,3.96875,299.0,
B0036WS4CK,4.275,142.0,
B0036WS4D4,4.035714285714286,142.0,
B0036WT118,4.166666666666667,5.0,
B0036WT1RW,4.005208333333333,5.99,
B0036WT1V8,3.8688524590163933,142.0,
B0036WT1WC,3.5294117647058822,5.99,
B0036WT3EI,4.2,14.99,
B0036WT3FC,5.0,15.15,
B0036WT3HA,4.5,247.99,
B0036WT3HU,4.444444444444445,278.0,
B0036WT3IO,4.25,5.99,
B0036WT3JI,3.8333333333333335,499.99,
B0036WT3K2,3.8181818181818183,287.0,
B0036WT3NO,4.166666666666667,24.99,
B0036WT3OI,4.4,24.99,
B0036WT3P2,4.510204081632653,16.75,
B0036WT3PW,4.25,459.0,
B0036WT3QQ,4.166666666666667,16.75,
B0036WT3RA,4.160714285714286,,
B0036WT3RU,4.444444444444445,34.99,
B0036WT3SE,3.5833333333333335,789.99,
B0036WT3SY,4.2,25.69,
B0036WT3TS,4.256410256410256,34.99,
B0036WT3UW,4.5,,
B0036WT3V6,4.142857142857143,24.99,
B0036WT3WA,4.739130434782608,599.0,
B0036WT3XO,4.478260869565218,25.69,
B0036WT3XY,4.0,5.99,
B0036WT3YS,4.105263157894737,,
B0036WT3Z2,4.076923076923077,34.99,
B0036WT3ZM,4.230769230769231,25.69,
B0036WT406,4.5,149.95,
B0036WT410,3.4,,Samsung
B0036WT41U,4.148148148148148,,Samsung
B0036WT42E,3.8333333333333335,25.69,
B0036WT43I,4.0,,
B0036WT48S,4.625,459.0,
B0036WT492,4.285714285714286,459.0,
B0036WT4A6,4.5,5.99,
B0036WT4AG,4.6,,
B0036WT4C4,4.515151515151516,16.75,
B0036WT4D8,4.190476190476191,897.99,
B0036WT4DS,4.888888888888889,25.69,
B0036WT4EC,4.529411764705882,,
B0036WT4EW,4.702702702702703,,
B0036WT4H4,4.285714285714286,34.99,
B0036WT4I8,4.64,,
B0036WT4JC,4.5,,
B0036WT4JW,4.04,,
B0036WT4KG,3.911111111111111,,Samsung
B0036WTDGQ,4.230769230769231,94.99,
B0036WTDHK,4.5,6.89,Silverstone Tek
B0036WTWDA,4.4,11.6,Gear Head
B0036WTWX0,3.6666666666666665,13.12,Gear Head
B0036WW7VE,3.375,29.99,
B0036X8B6I,2.3333333333333335,199.0,
B0036X8F50,4.5,7.99,Neon
B0036X8TM4,4.0,4.98,Sony
B0036X8TQA,4.375,3.35,Sony
B0036XQVDI,3.4285714285714284,10.11,SIB
B0036XX4G0,4.538461538461538,129.99,
B0036Z322Y,4.095238095238095,41.91,Iogear
B0036Z6GH2,4.869565217391305,389.99,Intel
B0036Z82PQ,4.357142857142857,279.95,Sennheiser
B0036Z8DFA,4.3,2.47,Ckitze
B0036Z9TNU,4.05,26.11,Kensington
B0036ZC9KA,4.0,6.99,Importer520
B0036ZE6SS,3.347826086956522,,
B0036ZE6V0,4.5,28.75,VCT
B0036ZEANO,4.75,,
B0036ZHNJW,2.972972972972973,3.45,Importer520
B0036ZKSQC,3.2,2.99,Precision Design
B0036ZL50U,2.2857142857142856,37.98,
B0036ZZ72W,4.0,19.99,
B0037045B0,5.0,23.99,
B003709L4Q,4.166666666666667,3.17,Generic
B00370BDAQ,4.5,42.95,
B00370D4S0,4.875,77.0,Dell
B00370OGNC,3.7142857142857144,,
B00370U0OG,4.2,169.0,
B0037255LC,3.9565217391304346,169.0,
B00372561Q,4.1,169.0,
B00372562K,4.2,199.0,
B00372567A,3.9210526315789473,29.95,Microsoft
B0037258F0,3.7857142857142856,299.0,
B0037258L4,4.1020408163265305,169.0,
B0037258ZK,3.15625,31.19,BELKIN
B003725D32,4.0,,
B00372GLGK,4.8,59.99,
B00372I5VE,3.0,4.93,GTMax
B00372QLO2,4.8,39.39,Pyle
B00372X8UC,4.318181818181818,35.65,PowerColor
B00372YKMM,3.8333333333333335,49.95,Audio-Technica
B003732AE6,4.294117647058823,14.4,VidPro
B003733QRQ,4.0,8.95,
B00373LR68,4.0,19.99,
B0037448AO,3.1666666666666665,39.99,TP-Link
B00374NNT6,2.8333333333333335,119.99,
B00375JBL4,3.72,8.19,
B00375LCDO,4.166666666666667,65.0,MB Quart
B00375MWE2,3.64,120.2,Sennheiser
B003765X38,4.62,16.09,Azio
B00376CHAU,4.6,,
B00376H1U6,4.6,2.52,Importer520
B00376ILO6,4.894736842105263,13.98,
B00376TN8O,3.0,3.6,LinkStyle
B003776ZZM,3.7142857142857144,36.99,
B00377T284,3.5,22.01,
B00377T28O,2.9285714285714284,34.99,
B00378K624,4.571428571428571,77.49,
B00378KHUA,4.578947368421052,54.99,
B00378KHUK,4.0,97.99,
B00378KHUU,3.9411764705882355,93.61,Kingston
B00378KLFQ,3.6666666666666665,139.0,Digital Foci
B00378KLYC,4.217391304347826,108.95,
B00378KMEG,4.644444444444445,118.94,Polk Audio
B00378KMF0,4.666666666666667,121.36,Polk Audio
B00378KMFA,4.666666666666667,299.0,Polk Audio
B00378KMFU,4.714285714285714,259.95,Polk Audio
B00378XA5Y,4.222222222222222,43.7,PylePro
B00378YPB2,4.567901234567901,9.99,
B0037A3MVE,3.2,,
B0037ABVMG,4.6,13.75,Aktiv_Pak
B0037AGZIG,3.9166666666666665,2.36,Ckitze
B0037APSY8,3.375,4.81,Ckitze
B0037AQL1C,4.857142857142857,84.29,
B0037ATHF4,3.8863636363636362,9.79,Importer520
B0037B2PR0,4.285714285714286,41.95,Incipio
B0037BB1AW,4.666666666666667,19.99,
B0037BHZLQ,4.076923076923077,819.99,
B0037BQJPE,4.294117647058823,599.0,
B0037BYQTU,3.4025974025974026,17.99,BGE
B0037CJCJS,4.7407407407407405,23.95,
B0037D51FQ,4.1,24.14,TP-Link
B0037D922Y,4.0,25.95,TP-Link
B0037ECAM2,3.7777777777777777,41.64,StarTech
B0037ECAP4,4.294117647058823,38.02,StarTech
B0037ECAPO,4.571428571428571,10.49,StarTech
B0037ECAQ8,4.242857142857143,6.03,StarTech
B0037F1PWM,3.388888888888889,7.04,Generic
B0037FQUMW,4.166666666666667,,
B0037FQVX0,3.84375,5.94,Importer520
B0037FR27E,3.4375,12.99,
B0037FR47C,4.08,2.95,Importer520
B0037FS8WM,3.7281553398058254,3.1,Importer520
B0037FSYQC,4.175,68.95,
B0037G2BMY,4.158730158730159,8.87,Importer520
B0037GPLOE,2.0,28.79,PylePro
B0037H8AB4,4.548387096774194,29.0,Dell
B0037JACXG,3.7333333333333334,2.49,Micro SATA Cables
B0037JB75S,4.592592592592593,3.9,PPC
B0037JHGG2,4.111111111111111,39.9,
B0037JVKCI,4.375,99.95,
B0037KCXI2,4.266666666666667,12.99,
B0037KLEKA,3.4,199.99,
B0037KLELE,3.7142857142857144,257.19,Coby
B0037KLEWS,4.285714285714286,43.21,Vantec
B0037KLEXM,4.0,41.39,Vantec
B0037KLRC0,4.8,219.99,
B0037KLTCI,4.0588235294117645,349.99,
B0037KM0X0,4.6875,,Nikon
B0037KM0XA,4.3023255813953485,,Nikon
B0037KN71O,4.2,79.85,
B0037KN728,3.6666666666666665,15.6,Kenwood
B0037L9GYA,4.428571428571429,41.75,Think Tank
B0037LC9IU,3.0833333333333335,6.95,
B0037LMC0A,3.888888888888889,,
B0037LOQC2,4.333333333333333,33.99,
B0037LQY7M,4.4,52.99,Creative Labs
B0037LVXNW,4.666666666666667,15.98,Arch Memory
B0037LXWM2,4.133333333333334,19.34,
B0037MA9X6,4.2,29.95,
B0037MH5W4,3.2777777777777777,5.99,neXplug
B0037N7R58,4.444444444444445,5.15,
B0037NF836,4.571428571428571,11.9,eForCity
B0037NX6JY,4.56,19.48,Canon
